code,theme,enabled,note,name_zh,market,official_industry,current_themes
2065,扣件 / 特殊鋼,1,theme refinement v2,世豐,TPEx,鋼鐵工業,扣件 / 特殊鋼
2066,電機機械 / 綜合,1,current classified theme,世德,TPEx,電機機械,電機機械 / 綜合
2067,電機機械 / 綜合,1,current classified theme,嘉鋼,TPEx,電機機械,電機機械 / 綜合
2069,鋼板 / 鋼捲 / 不鏽鋼,1,theme singleton cleanup v3,運錩,TWSE,鋼鐵工業,鋼板 / 鋼捲 / 不鏽鋼
2070,電機機械 / 綜合,1,current classified theme,精湛,TPEx,電機機械,電機機械 / 綜合
2072,綠能環保 / 綜合,1,current classified theme,世紀風電,TWSE,綠能環保,綠能環保 / 綜合
2073,鋼鐵材料 / 綜合,1,current classified theme,雄順,TPEx,鋼鐵工業,鋼鐵材料 / 綜合
2101,輪胎 / 汽車橡膠,1,theme refinement v2,南港,TWSE,橡膠工業,輪胎 / 汽車橡膠
2102,輪胎 / 汽車橡膠,1,theme refinement v2,泰豐,TWSE,橡膠工業,輪胎 / 汽車橡膠
2103,橡膠原料 / 碳黑,1,theme refinement v2,台橡,TWSE,橡膠工業,橡膠原料 / 碳黑
2104,橡膠原料 / 碳黑,1,theme refinement v2,國際中橡,TWSE,橡膠工業,橡膠原料 / 碳黑
2105,輪胎 / 汽車橡膠,1,theme refinement v2,正新,TWSE,橡膠工業,輪胎 / 汽車橡膠
2106,輪胎 / 汽車橡膠,1,theme refinement v2,建大,TWSE,橡膠工業,輪胎 / 汽車橡膠
2107,工業橡膠 / 手套,1,theme refinement v2,厚生,TWSE,橡膠工業,工業橡膠 / 手套
2108,工業橡膠 / 手套,1,theme refinement v2,南帝,TWSE,橡膠工業,工業橡膠 / 手套
2109,輪胎 / 汽車橡膠,1,theme refinement v2,華豐,TWSE,橡膠工業,輪胎 / 汽車橡膠
2114,工業橡膠 / 手套,1,theme refinement v2,鑫永銓,TWSE,橡膠工業,工業橡膠 / 手套
2115,汽車零組件 / 綜合,1,current classified theme,六暉-KY,TWSE,汽車工業,汽車零組件 / 綜合
2201,汽車零組件 / 綜合,1,current classified theme,裕隆,TWSE,汽車工業,汽車零組件 / 綜合
2204,汽車零組件 / 綜合,1,current classified theme,中華,TWSE,汽車工業,汽車零組件 / 綜合
2206,汽車零組件 / 綜合,1,current classified theme,三陽工業,TWSE,汽車工業,汽車零組件 / 綜合
2207,汽車零組件 / 綜合,1,current classified theme,和泰車,TWSE,汽車工業,汽車零組件 / 綜合
2208,航運物流 / 綜合,1,current classified theme,台船,TWSE,航運業,航運物流 / 綜合
2211,型鋼 / 鋼構 / 重建,1,theme refinement v2,長榮鋼,TWSE,鋼鐵工業,型鋼 / 鋼構 / 重建
2221,綜合產業 / 綜合,1,current classified theme,大甲,TPEx,其他,綜合產業 / 綜合
2227,汽車零組件 / 綜合,1,current classified theme,裕日車,TWSE,汽車工業,汽車零組件 / 綜合
2228,汽車零組件 / 綜合,1,current classified theme,劍麟,TWSE,汽車工業,汽車零組件 / 綜合
2230,電機機械 / 綜合,1,current classified theme,泰茂,TPEx,電機機械,電機機械 / 綜合
2231,汽車零組件 / 綜合,1,current classified theme,為升,TWSE,汽車工業,汽車零組件 / 綜合
2233,汽車零組件 / 綜合,1,current classified theme,宇隆,TWSE,汽車工業,汽車零組件 / 綜合
2235,電機機械 / 綜合,1,current classified theme,謚源,TPEx,電機機械,電機機械 / 綜合
2236,汽車零組件 / 綜合,1,current classified theme,百達-KY,TWSE,汽車工業,汽車零組件 / 綜合
2239,汽車零組件 / 綜合,1,current classified theme,英利-KY,TWSE,汽車工業,汽車零組件 / 綜合
2241,汽車零組件 / 綜合,1,current classified theme,艾姆勒,TWSE,汽車工業,汽車零組件 / 綜合
2243,汽車零組件 / 綜合,1,current classified theme,宏旭-KY,TWSE,汽車工業,汽車零組件 / 綜合
2247,汽車零組件 / 綜合,1,current classified theme,汎德永業,TWSE,汽車工業,汽車零組件 / 綜合
2248,汽車零組件 / 綜合,1,current classified theme,華勝-KY,TWSE,汽車工業,汽車零組件 / 綜合
2250,汽車零組件 / 綜合,1,current classified theme,IKKA-KY,TWSE,汽車工業,汽車零組件 / 綜合
2254,汽車零組件 / 綜合,1,current classified theme,巨鎧精密-創,TWSE,汽車工業,汽車零組件 / 綜合
2258,汽車零組件 / 綜合,1,current classified theme,鴻華先進-創,TWSE,汽車工業,汽車零組件 / 綜合
2301,BBU / 電源管理,1,power supply and power management,光寶科,TWSE,電腦及週邊設備業,BBU / 電源管理｜NB / PC品牌 / 電競
2301,NB / PC品牌 / 電競,1,current classified theme,光寶科,TWSE,電腦及週邊設備業,BBU / 電源管理｜NB / PC品牌 / 電競
2302,功率半導體 / MCU,1,current classified theme,麗正,TWSE,半導體業,功率半導體 / MCU
2303,晶圓代工 / 特用製程,1,current classified theme,聯電,TWSE,半導體業,晶圓代工 / 特用製程
2305,電腦週邊設備 / 綜合,1,current classified theme,全友,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2308,BBU / 電源管理,1,current classified theme,台達電,TWSE,電子零組件業,BBU / 電源管理｜車用電子 / EV
2308,車用電子 / EV,1,current classified theme,台達電,TWSE,電子零組件業,BBU / 電源管理｜車用電子 / EV
2312,EMS / 消費電子組裝,1,current classified theme,金寶,TWSE,其他電子業,EMS / 消費電子組裝
2313,PCB / CCL,1,current classified theme,華通,TWSE,電子零組件業,PCB / CCL
2314,網通 / 交換器,1,current classified theme,台揚,TWSE,通信網路業,網通 / 交換器
2316,PCB / CCL,1,current classified theme,楠梓電,TWSE,電子零組件業,PCB / CCL
2317,AI伺服器,1,current classified theme,鴻海,TWSE,其他電子業,AI伺服器｜伺服器ODM / 機櫃
2317,伺服器ODM / 機櫃,1,current classified theme,鴻海,TWSE,其他電子業,AI伺服器｜伺服器ODM / 機櫃
2321,通信網路 / 綜合,1,current classified theme,東訊,TWSE,通信網路業,通信網路 / 綜合
2323,光電業 / 其他,1,current classified theme,中環,TWSE,光電業,光電業 / 其他
2324,EMS / 消費電子組裝,1,current classified theme,仁寶,TWSE,電腦及週邊設備業,EMS / 消費電子組裝｜伺服器ODM / 機櫃
2324,伺服器ODM / 機櫃,1,server ODM exposure,仁寶,TWSE,電腦及週邊設備業,EMS / 消費電子組裝｜伺服器ODM / 機櫃
2327,被動元件 / MLCC,1,mlcc and passive components,國巨*,TWSE,電子零組件業,被動元件 / MLCC
2328,電子零組件 / 綜合,1,current classified theme,廣宇,TWSE,電子零組件業,電子零組件 / 綜合
2329,封測 / 測試,1,current classified theme,華泰,TWSE,半導體業,封測 / 測試
2330,CoWoS / 先進封裝,1,current classified theme,台積電,TWSE,半導體業,CoWoS / 先進封裝｜晶圓代工 / 特用製程
2330,晶圓代工 / 特用製程,1,current classified theme,台積電,TWSE,半導體業,CoWoS / 先進封裝｜晶圓代工 / 特用製程
2331,電腦週邊設備 / 綜合,1,current classified theme,精英,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2332,網通 / 交換器,1,current classified theme,友訊,TWSE,通信網路業,網通 / 交換器
2337,記憶體 / SSD,1,current classified theme,旺宏,TWSE,半導體業,記憶體 / SSD
2338,半導體設備,1,current classified theme,光罩,TWSE,半導體業,半導體設備
2340,功率半導體 / MCU,1,current classified theme,台亞,TWSE,半導體業,功率半導體 / MCU
2342,功率半導體 / MCU,1,current classified theme,茂矽,TWSE,半導體業,功率半導體 / MCU
2344,記憶體 / SSD,1,current classified theme,華邦電,TWSE,半導體業,記憶體 / SSD
2345,網通 / 交換器,1,current classified theme,智邦,TWSE,通信網路業,網通 / 交換器
2347,IC通路,1,current classified theme,聯強,TWSE,電子通路業,IC通路
2348,綜合產業 / 綜合,1,current classified theme,海悅,TWSE,其他,綜合產業 / 綜合
2349,光電業 / 其他,1,current classified theme,錸德,TWSE,光電業,光電業 / 其他
2351,功率半導體 / MCU,1,current classified theme,順德,TWSE,半導體業,功率半導體 / MCU
2352,NB / PC品牌 / 電競,1,current classified theme,佳世達,TWSE,電腦及週邊設備業,NB / PC品牌 / 電競
2353,AI伺服器,1,AI PC and server platform exposure,宏碁,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2353,NB / PC品牌 / 電競,1,current classified theme,宏碁,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2354,高速連接器 / 機構件,1,mechanical enclosure and structural parts,鴻準,TWSE,其他電子業,高速連接器 / 機構件
2355,PCB / CCL,1,current classified theme,敬鵬,TWSE,電子零組件業,PCB / CCL
2356,AI伺服器,1,current classified theme,英業達,TWSE,電腦及週邊設備業,AI伺服器｜伺服器ODM / 機櫃
2356,伺服器ODM / 機櫃,1,current classified theme,英業達,TWSE,電腦及週邊設備業,AI伺服器｜伺服器ODM / 機櫃
2357,AI伺服器,1,AI server and board platform exposure,華碩,TWSE,電腦及週邊設備業,AI伺服器
2359,電子設備整合 / 綜合,1,current classified theme,所羅門,TWSE,其他電子業,電子設備整合 / 綜合
2360,工業檢測 / 測試設備,1,current classified theme,致茂,TWSE,其他電子業,工業檢測 / 測試設備
2362,NB / PC品牌 / 電競,1,current classified theme,藍天,TWSE,電腦及週邊設備業,NB / PC品牌 / 電競
2363,ASIC / IC設計,1,current classified theme,矽統,TWSE,半導體業,ASIC / IC設計
2364,電腦週邊設備 / 綜合,1,current classified theme,倫飛,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2365,電腦週邊設備 / 綜合,1,current classified theme,昆盈,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2367,PCB / CCL,1,current classified theme,燿華,TWSE,電子零組件業,PCB / CCL
2368,PCB / CCL,1,current classified theme,金像電,TWSE,電子零組件業,PCB / CCL
2369,封測 / 測試,1,current classified theme,菱生,TWSE,半導體業,封測 / 測試
2371,電機機械 / 綜合,1,current classified theme,大同,TWSE,電機機械,電機機械 / 綜合
2373,電子設備整合 / 綜合,1,current classified theme,震旦行,TWSE,其他電子業,電子設備整合 / 綜合
2374,光學鏡頭,1,current classified theme,佳能,TWSE,光電業,光學鏡頭
2375,被動元件 / MLCC,1,current classified theme,凱美,TWSE,電子零組件業,被動元件 / MLCC
2376,AI伺服器,1,current classified theme,技嘉,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2376,NB / PC品牌 / 電競,1,current classified theme,技嘉,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2377,AI伺服器,1,AI server and GPU platform exposure,微星,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2377,NB / PC品牌 / 電競,1,current classified theme,微星,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競
2379,ASIC / IC設計,1,current classified theme,瑞昱,TWSE,半導體業,ASIC / IC設計
2380,電腦週邊設備 / 綜合,1,current classified theme,虹光,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2382,AI伺服器,1,current classified theme,廣達,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競｜伺服器ODM / 機櫃
2382,NB / PC品牌 / 電競,1,current classified theme,廣達,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競｜伺服器ODM / 機櫃
2382,伺服器ODM / 機櫃,1,current classified theme,廣達,TWSE,電腦及週邊設備業,AI伺服器｜NB / PC品牌 / 電競｜伺服器ODM / 機櫃
2383,PCB / CCL,1,current classified theme,台光電,TWSE,電子零組件業,PCB / CCL
2385,電子零組件 / 綜合,1,current classified theme,群光,TWSE,電子零組件業,電子零組件 / 綜合
2387,電腦週邊設備 / 綜合,1,current classified theme,精元,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2388,ASIC / IC設計,1,consumer and embedded IC design,威盛,TWSE,半導體業,ASIC / IC設計
2390,電子設備整合 / 綜合,1,current classified theme,云辰,TWSE,其他電子業,電子設備整合 / 綜合
2392,網通 / 交換器,1,connector and networking exposure,正崴,TWSE,電子零組件業,網通 / 交換器
2393,LED / 光電元件,1,current classified theme,億光,TWSE,光電業,LED / 光電元件
2395,邊緣AI / IPC,1,industrial computer / edge ai,研華,TWSE,電腦及週邊設備業,邊緣AI / IPC
2397,邊緣AI / IPC,1,current classified theme,友通,TWSE,電腦及週邊設備業,邊緣AI / IPC
2399,NB / PC品牌 / 電競,1,current classified theme,映泰,TWSE,電腦及週邊設備業,NB / PC品牌 / 電競
2401,ASIC / IC設計,1,IC design exposure,凌陽,TWSE,半導體業,ASIC / IC設計
2402,高速連接器 / 機構件,1,current classified theme,毅嘉,TWSE,電子零組件業,高速連接器 / 機構件
2404,半導體設備,1,current classified theme,漢唐,TWSE,其他電子業,半導體設備
2405,電腦週邊設備 / 綜合,1,current classified theme,輔信,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2406,太陽能 / 綠能光電,1,current classified theme,國碩,TWSE,光電業,太陽能 / 綠能光電
2408,記憶體 / SSD,1,current classified theme,南亞科,TWSE,半導體業,記憶體 / SSD
2409,顯示面板,1,current classified theme,友達,TWSE,光電業,顯示面板
2412,網通 / 交換器,1,network infrastructure exposure,中華電,TWSE,通信網路業,網通 / 交換器
2413,電子零組件 / 綜合,1,current classified theme,環科,TWSE,電子零組件業,電子零組件 / 綜合
2414,IC通路,1,current classified theme,精技,TWSE,電子通路業,IC通路
2415,電子零組件 / 綜合,1,current classified theme,錩新,TWSE,電子零組件業,電子零組件 / 綜合
2417,電腦週邊設備 / 綜合,1,current classified theme,圓剛,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2419,網通 / 交換器,1,current classified theme,仲琦,TWSE,通信網路業,網通 / 交換器
2420,BBU / 電源管理,1,current classified theme,新巨,TWSE,電子零組件業,BBU / 電源管理
2421,散熱 / 液冷,1,current classified theme,建準,TWSE,電子零組件業,散熱 / 液冷
2423,電子設備整合 / 綜合,1,current classified theme,固緯,TWSE,其他電子業,電子設備整合 / 綜合
2424,通信網路 / 綜合,1,current classified theme,隴華,TWSE,通信網路業,通信網路 / 綜合
2425,電腦週邊設備 / 綜合,1,current classified theme,承啟,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2426,LED / 光電元件,1,current classified theme,鼎元,TWSE,光電業,LED / 光電元件｜顯示面板
2426,顯示面板,1,led and display exposure,鼎元,TWSE,光電業,LED / 光電元件｜顯示面板
2427,資服 / AI Agent,1,current classified theme,三商電,TWSE,資訊服務業,資服 / AI Agent
2428,被動元件 / MLCC,1,current classified theme,興勤,TWSE,電子零組件業,被動元件 / MLCC
2429,光電業 / 其他,1,current classified theme,銘旺科,TWSE,光電業,光電業 / 其他
2430,電子通路 / 綜合,1,current classified theme,燦坤,TWSE,電子通路業,電子通路 / 綜合
2431,電子零組件 / 綜合,1,current classified theme,聯昌,TWSE,電子零組件業,電子零組件 / 綜合
2432,電腦週邊設備 / 綜合,1,current classified theme,倚天酷碁-創,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
2433,電子設備整合 / 綜合,1,current classified theme,互盛電,TWSE,其他電子業,電子設備整合 / 綜合
2434,半導體 / 綜合,1,current classified theme,統懋,TWSE,半導體業,半導體 / 綜合
2436,ASIC / IC設計,1,current classified theme,偉詮電,TWSE,半導體業,ASIC / IC設計
2438,光電業 / 其他,1,current classified theme,翔耀,TWSE,光電業,光電業 / 其他
2439,通信網路 / 綜合,1,current classified theme,美律,TWSE,通信網路業,通信網路 / 綜合
2440,電子零組件 / 綜合,1,current classified theme,太空梭,TWSE,電子零組件業,電子零組件 / 綜合
2441,封測 / 測試,1,current classified theme,超豐,TWSE,半導體業,封測 / 測試
2442,建材營造 / 綜合,1,current classified theme,新美齊,TWSE,建材營造,建材營造 / 綜合
2444,通信網路 / 綜合,1,current classified theme,兆勁,TWSE,通信網路業,通信網路 / 綜合
2449,封測 / 測試,1,current classified theme,京元電子,TWSE,半導體業,封測 / 測試｜探針卡 / 測試介面
2449,探針卡 / 測試介面,0,test backend service exposure,京元電子,TWSE,半導體業,封測 / 測試｜探針卡 / 測試介面
2450,通信網路 / 綜合,1,current classified theme,神腦,TWSE,通信網路業,通信網路 / 綜合
2451,記憶體 / SSD,1,current classified theme,創見,TWSE,半導體業,記憶體 / SSD
2453,資服 / AI Agent,1,current classified theme,凌群,TWSE,資訊服務業,資服 / AI Agent
2454,ASIC / IC設計,1,current classified theme,聯發科,TWSE,半導體業,ASIC / IC設計
2455,PA / 射頻元件,1,current classified theme,全新,TWSE,通信網路業,PA / 射頻元件
2457,BBU / 電源管理,1,current classified theme,飛宏,TWSE,電子零組件業,BBU / 電源管理
2458,ASIC / IC設計,1,current classified theme,義隆,TWSE,半導體業,ASIC / IC設計
2459,電子設備整合 / 綜合,1,current classified theme,敦吉,TWSE,其他電子業,電子設備整合 / 綜合
2460,電子零組件 / 綜合,1,current classified theme,建通,TWSE,電子零組件業,電子零組件 / 綜合
2461,電子設備整合 / 綜合,1,current classified theme,光群雷,TWSE,其他電子業,電子設備整合 / 綜合
2462,高速連接器 / 機構件,1,current classified theme,良得電,TWSE,電子零組件業,高速連接器 / 機構件
2464,電子設備整合 / 綜合,1,current classified theme,盟立,TWSE,其他電子業,電子設備整合 / 綜合
2465,NB / PC品牌 / 電競,1,current classified theme,麗臺,TWSE,電腦及週邊設備業,NB / PC品牌 / 電競
2466,光電業 / 其他,1,current classified theme,冠西電,TWSE,光電業,光電業 / 其他
2467,半導體設備,1,current classified theme,志聖,TWSE,電子零組件業,半導體設備
2468,資服 / AI Agent,1,current classified theme,華經,TWSE,資訊服務業,資服 / AI Agent
